IB;;192;11927310;WPF Techn. Infrastruktur;6174;;7410;;90;KL;20201;1;0;3.65364e+006
IB;;192;11927360;WPF Baul.u.Lean cons.Mgmt;1224;;15440;;90;KL;20201;1;0;3.65364e+006
IB;;192;11927410;WPF Umweltrecht;461;;15440;;60;KL;20201;1;0;3.65364e+006
IB;;192;11927450;WPF Verwaltungs-u.Grundst;3714;;15440;;90;KL;20201;1;0;3.65364e+006
IB;;192;11927560;WPF Bauorganisation;1224;;15440;;90;KL;20201;1;0;3.65364e+006
IF;;132;1020;Diskrete Mathematik;15995;;15440;;90;KL;20201;1;0;3.65364e+006
IF;;132;1030;Einführ. i.d. Informatik;489;;15440;;60;KL;20201;1;0;3.65364e+006
IF;;132;1050;Betriebswirtschaftslehre;15510;;15440;;90;KL;20201;1;0;3.65364e+006
IF;;132;2010;Mathematik 2;55;;15440;;120;KL;20201;1;0;3.65364e+006
IF;;132;2020;Lineare Algebra;17;;15440;;60;KL;20201;1;0;3.65364e+006
IF;;132;2030;Programmieren 2;1010;;15440;;120;KL;20201;1;0;3.65364e+006
IF;;132;3011;Numerik;95;;15440;;90;KL;20201;1;0;3.65364e+006
IF;;132;3012;Statistik;3213;;15440;;90;KL;20201;1;0;3.65364e+006
IF;;132;3013;Operations Research;3213;;15440;;90;KL;20201;1;0;3.65364e+006
IF;;132;3020;Datenstrukt.u.Algorithmen;4406;;15440;;120;KL;20201;1;0;3.65364e+006
IF;;132;3030;Software-Technik;388;;15440;;120;KL;20201;1;0;3.65364e+006
IF;;132;3050;Theoretische Informatik;311;;15440;;120;KL;20201;1;0;3.65364e+006
IF;;132;4010;Datenbanksysteme;92;;15440;;60;KL;20201;1;0;3.65364e+006
IF;;132;4050;Kommunikationssysteme;15950;;3251;;120;KL;20201;1;0;3.65364e+006
IF;;132;7010;Betriebspsychologie;3512;;3251;;60;KL;20201;1;0;3.65364e+006
IF;;132;7020;Recht;2413;;3251;;60;KL;20201;1;0;3.65364e+006
IF;;132;17000;Compilerbau;4406;;3251;;90;KL;20201;1;0;3.65364e+006
IF;;132;18030;Operations Research;3213;;3251;;90;KL;20201;1;0;3.65364e+006
IF;;132;18150;e-Commerce;1426;;3251;;90;KL;20201;1;0;3.65364e+006
IL;;132;2060;Fremdsprachen 2;381;;2839;;60;KL;20201;1;0;3.65364e+006
IL;;132;3010;Modellierung raumb. Daten;139;;15215;;120;KL;20201;1;0;3.65364e+006
IL;;132;3020;Datenstrukturen/Algorithm;4406;;15215;;120;KL;20201;1;0;3.65364e+006
IL;;132;3030;IT in der Logistik;3254;;278;;90;KL;20201;1;0;3.65364e+006
IL;;132;3050;Operations Research;3213;;278;;90;KL;20201;1;0;3.65364e+006
IL;;132;4010;Datenbanksysteme;1835;;278;;60;KL;20201;1;0;3.65364e+006
IL;;132;4020;Messsysteme räuml. Objek;236;;278;;90;KL;20201;1;0;3.65364e+006
IL;;132;4030;Verteilte Systeme u.Netzw;15950;;278;;120;KL;20201;1;0;3.65364e+006
IL;;132;4040;Techn. Kommunikationsman.;8415;;139;;120;KL;20201;1;0;3.65364e+006
IL;;132;4050;Recht;2413;;139;;60;KL;20201;1;0;3.65364e+006
IL;;132;6020;Analyse raumbez. Daten;15660;;3254;;120;KL;20201;1;0;3.65364e+006
IL;;132;6030;Informationlog. Prozesse;3254;;3254;;60;KL;20201;1;0;3.65364e+006
IL;;132;7020;Content Management;312;;3254;;60;KL;20201;1;0;3.65364e+006
IL;;132;17300;Software Engineering;388;;3254;;120;KL;20201;1;0;3.65364e+006
IL;;132;17400;Technische Logistik;8415;;14698;;90;KL;20201;1;0;3.65364e+006
IL;;132;17500;eCommerce;1426;;14698;;90;KL;20201;1;0;3.65364e+006
IL;;182;1030;Grundl. d. Informationsl.;8415;;15845;;120;KL;20201;1;0;3.65364e+006
IL;;182;1040;Einf. Logistik u. Betw.;3254;;15845;;90;KL;20201;1;0;3.65364e+006
IL;;182;1050;Fremdsprachen 1;381;;2839;;60;KL;20201;1;0;3.65364e+006
IL;;182;2010;Mathematik 2;8461;;2839;;120;KL;20201;1;0;3.65364e+006
IL;;182;2020;Programmieren 2;8415;;139;;120;KL;20201;1;0;3.65364e+006
IL;;182;2030;Aktoren;8415;;139;;60;KL;20201;1;0;3.65364e+006
IL;;182;2040;Telematik;8415;;817;;90;KL;20201;1;0;3.65364e+006
IL;;182;2050;Sensoren u. Auswerttechni;8415;;236;;120;KL;20201;1;0;3.65364e+006
IL;;182;2060;Fremdsprachen 2;381;;2839;;60;KL;20201;1;0;3.65364e+006
IL;;182;3010;Modellierung raumb. Daten;139;;15215;;90;KL;20201;1;0;3.65364e+006
IL;;182;3020;Datenstrukturen/Algorithm;4406;;15215;;120;KL;20201;1;0;3.65364e+006
IL;;182;3030;IT in der Logistik;3254;;278;;90;KL;20201;1;0;3.65364e+006
IL;;182;3050;Operations Research;3213;;278;;90;KL;20201;1;0;3.65364e+006
IL;;182;4010;Datenbanksysteme;1835;;278;;60;KL;20201;1;0;3.65364e+006
IL;;182;4020;Messsysteme räuml. Objek;236;;278;;90;KL;20201;1;0;3.65364e+006
IL;;182;4030;Verteilte Systeme;15950;;278;;120;KL;20201;1;0;3.65364e+006
IL;;182;4040;Techn. Kommunikationsman.;8415;;139;;90;KL;20201;1;0;3.65364e+006
IL;;182;4050;Recht, Qualitätsmanagemen;2413;;8415;;120;KL;20201;1;0;3.65364e+006
IM;;131;3010;Versorgungstechnik;7410;;8415;;120;KL;20201;1;0;3.65364e+006
IM;;131;3030;Verkehrsinfrastruktur 2;14230;;8415;;90;KL;20201;1;0;3.65364e+006
IM;;131;3040;Projektentw./Baumanag. 2;1974;;1597;;90;KL;20201;1;0;3.65364e+006
IM;;131;3050;Unternehmensführung 2;4654;;2341;;120;KL;20201;1;0;3.65364e+006
IM;;131;4015;Grundlagen Arbeitsschutz;8412;;2341;;45;KL;20201;1;0;3.65364e+006
IM;;131;5000;Arbeitsschutzmanagement;15994;;2341;;60;KL;20201;1;0;3.65364e+006
IM;;131;5020;Projektentw./Baumanag. 3;15489;;2341;;60;KL;20201;1;0;3.65364e+006
IM;;131;5030;Unternehmensführung 3;2341;;15505;;150;KL;20201;1;0;3.65364e+006
IM;;131;5050;Sonderthemen;597;;1315;;90;KL;20201;1;0;3.65364e+006
IM;;131;6010;Siedlungswasserwirtschaft;6174;;1134;;180;KL;20201;1;0;3.65364e+006
IM;;131;6020;Abfallwirtschaft;155;;1134;;120;KL;20201;1;0;3.65364e+006
IM;;131;6040;Verkehrsinfrastruktur 3;15364;;6874;;120;KL;20201;1;0;3.65364e+006
IM;;131;6050;Öffentliche Verwaltung;2341;;6874;;60;KL;20201;1;0;3.65364e+006
IM;;131;7010;Recht 2;1973;;6874;;90;KL;20201;1;0;3.65364e+006
IM;;131;7030;Energie 3;457;;6745;;60;KL;20201;1;0;3.65364e+006
IM;;131;7040;Umweltmanagement;6174;;6745;;60;KL;20201;1;0;3.65364e+006
IM;;131;17120;Raumplanung;2111;;6745;;45;KL;20201;1;0;3.65364e+006
IM;;131;17150;Hydrologie u.Wasserwirts.;6174;;6745;;60;KL;20201;1;0;3.65364e+006
IM;;131;19130;Internationaler ÖPNV;6874;;15491;;60;KL;20201;1;0;3.65364e+006
IM;;131;19140;Bahntechnik;6874;;15491;;45;KL;20201;1;0;3.65364e+006
IM;;172;1010;Mathematik 1;15661;;2417;;120;KL;20201;1;0;3.65364e+006
IM;;172;1020;Einführung in die Inf.;6811;;2417;;60;KL;20201;1;0;3.65364e+006
IM;;172;1040;Physik für Ingenieure;5454;;7410;;90;KL;20201;1;0;3.65364e+006
IM;;172;1050;Wirtschaftslehre;7410;;15837;;60;KL;20201;1;0;3.65364e+006
IM;;172;1060;Baustoffe u. Geotechnik 1;14230;;815;;90;KL;20201;1;0;3.65364e+006
IM;;172;2010;Mathematik 2;2417;;514;;120;KL;20201;1;0;3.65364e+006
IM;;172;2020;Baustoffe u. Geotechnik 2;1979;;514;;60;KL;20201;1;0;3.65364e+006
IM;;172;2030;Verkehrsinfrastruktur 1;6874;;14230;;180;KL;20201;1;0;3.65364e+006
IM;;172;2040;Energie 1;15786;;14230;;90;KL;20201;1;0;3.65364e+006
IM;;172;2050;Projektmanag.u.-entw.1;132;;15461;;90;KL;20201;1;0;3.65364e+006
IM;;172;2060;Bau-/Immobilienwirtschaft;1202;;15461;;60;KL;20201;1;0;3.65364e+006
IM;;172;3010;Versorgungstechnik;7410;;15461;;120;KL;20201;1;0;3.65364e+006
IM;;172;3030;Recht 1;9641;;15461;;90;KL;20201;1;0;3.65364e+006
IM;;172;3040;Wasserfachliche Grdl.;6174;;15621;;45;KL;20201;1;0;3.65364e+006
IM;;172;3050;Verkehrsinfrastruktur 2;14230;;15621;;90;KL;20201;1;0;3.65364e+006
IM;;172;3060;Projektmanagem.-u.entw.2;1974;;1597;;90;KL;20201;1;0;3.65364e+006
IM;;172;3070;Unternehmensführung 1;15679;;1597;;45;KL;20201;1;0;3.65364e+006
IM;;172;4015;Grundlagen Arbeitsschutz;8412;;1597;;45;KL;20201;1;0;3.65364e+006
IM;;172;5000;Arbeitsschutzmanagement;15994;;1597;;60;KL;20201;1;0;3.65364e+006
IM;;172;5010;Gebäudeenergietechn.;15063;;1597;;90;KL;20201;1;0;3.65364e+006
IM;;172;5020;Projektentw./Baumanag. 3;15982;;15489;;60;KL;20201;1;0;3.65364e+006
IM;;172;5030;Öffentl.Verwaltung.,Regul;2341;;7410;;60;KL;20201;1;0;3.65364e+006
IM;;172;6010;Siedlungswasserwirtschaft;6174;;1134;;180;KL;20201;1;0;3.65364e+006
IM;;172;6030;Verkehrsinfrastruktur 3;15364;;15358;;120;KL;20201;1;0;3.65364e+006
IM;;172;17130;Hydrol.u.Wasser.Schwerp.E;6174;;15358;;60;KL;20201;1;0;3.65364e+006
IM;;172;19100;Bahntechnik;6874;;15358;;45;KL;20201;1;0;3.65364e+006
IM;;172;19120;Raumplanung Schw.Verkehr;3904;;2111;;45;KL;20201;1;0;3.65364e+006
IM;;172;19130;Internationaler ÖPNV;6874;;15491;;60;KL;20201;1;0;3.65364e+006
KE;;141;1010;Angew.Mathematik 1;17;;15491;;90;KL;20201;1;0;3.65364e+006
KE;;141;1020;Physikalische Grundl.1;862;;15491;;120;KL;20201;1;0;3.65364e+006
KE;;141;1030;Gebäudetechnik 1;862;;15491;;60;KL;20201;1;0;3.65364e+006
KE;;141;1040;Baukonst. u.Entwerfen 1;6281;;8713;;60;KL;20201;1;0;3.65364e+006
KE;;141;1060;Baugesch.u.Gebäudelehre;8713;;15208;;45;KL;20201;1;0;3.65364e+006
KE;;141;2010;Angwe. Mathematik 2;17;;15208;;90;KL;20201;1;0;3.65364e+006
KE;;141;2020;Physikalische Grundl. 2;862;;15208;;120;KL;20201;1;0;3.65364e+006
KE;;141;2040;Simulationswerkzeuge 1;346;;15208;;240;KL;20201;1;0;3.65364e+006
KE;;141;2060;Tragswerksl. u. Material.;862;;6317;;90;KL;20201;1;0;3.65364e+006
KE;;141;6050;Baugeschichte und Ethik;862;;13711;;45;KL;20201;1;0;3.65364e+006
KE;;141;17490;Mathematik 4;1436;;13711;;90;KL;20201;1;0;3.65364e+006
KE;;192;21921010;Angew.Mathematik 1;17;;13711;;90;KL;20201;1;0;3.65364e+006
KE;;192;21921020;Physikalische Grundl.1;862;;13711;;120;KL;20201;1;0;3.65364e+006
KE;;192;21921030;Gebäudetechnik 1;862;;13711;;60;KL;20201;1;0;3.65364e+006
KI;;131;1010;Entw Erd-/Grund-/Tunnelb.;815;;1126;;60;KL;20201;1;0;3.65364e+006
KI;;131;1030;Strukturmechanik 1;15291;;678;;120;KL;20201;1;0;3.65364e+006
KI;;131;1040;Beme./Konstr. Leichtbau 1;820;;183;;150;KL;20201;1;0;3.65364e+006
KI;;131;1050;Bauen und Erhalten 1;499;;820;;60;KL;20201;1;0;3.65364e+006
KI;;131;2020;Strukturmechanik 2;1131;;7845;;120;KL;20201;1;0;3.65364e+006
